created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text,Full_Address,City,Continent,Country,State,is_english
2008-04-11 10:16:00+00:00,787079609,5.64766,58.73536000000001,Weather Extremes,-0.4594500397205351,denier,male,0.44030443,not aggressive,The global warming has been stopped... temperature only raised by 1 degree last hour...,"{'ISO_3166-1_alpha-2': 'NO', 'ISO_3166-1_alpha-3': 'NOR', 'ISO_3166-2': ['NO-11'], '_category': 'outdoors/recreation', '_normalized_city': 'Bryne', '_type': 'cinema', 'cinema': 'Bryne Kino', 'continent': 'Europe', 'country': 'Norway', 'country_code': 'no', 'county': 'Rogaland', 'municipality': 'Time', 'neighbourhood': 'Loen', 'postal_city': 'Bryne', 'postcode': '4340', 'road': 'Torget', 'town': 'Bryne'}",Not Found,Europe,Norway,Not Found,True
2008-04-11 10:48:28+00:00,787091788,12.5700724,55.6867243,Global stance,0.2697520480206518,believer,female,-1.3336096000000002,not aggressive,"Web 2.0 Collaborations will help public-spirited things:cure genetic diseases, predict global climate change,find new planets(Wikinomics:))","{'ISO_3166-1_alpha-2': 'DK', 'ISO_3166-1_alpha-3': 'DNK', 'ISO_3166-2': ['DK-84'], '_category': 'education', '_normalized_city': 'Copenhagen', '_type': 'university', 'city': 'Copenhagen', 'continent': 'Europe', 'country': 'Denmark', 'country_code': 'dk', 'district': 'Indre By', 'municipality': 'Copenhagen Municipality', 'political_union': 'European Union', 'postal_city': 'København K', 'postcode': '1352', 'quarter': 'Nørrevold', 'road': 'Rørholmsgade', 'state': 'Denmark', 'university': 'Københavns Universitet - Center for Sundhed og Samfund'}",Copenhagen,Europe,Denmark,Denmark,True
2008-04-11 11:14:00+00:00,787102333,9.178659,48.8111031,Significance of Pollution Awareness Events,0.3498616803407669,believer,male,2.0309122,not aggressive,added: Digg - Amazon farming technique may fight global warming http://tinyurl.com/6dojnb,"{'ISO_3166-1_alpha-2': 'DE', 'ISO_3166-1_alpha-3': 'DEU', 'ISO_3166-2': ['DE-BW'], '_category': 'travel/tourism', '_normalized_city': 'Stuttgart', '_type': 'hotel', 'city': 'Stuttgart', 'continent': 'Europe', 'country': 'Germany', 'country_code': 'de', 'hotel': 'Kongresshotel Europe', 'house_number': '26', 'neighbourhood': 'Feuerbach-Ost', 'political_union': 'European Union', 'postcode': '70469', 'road': 'Siemensstraße', 'state': 'Baden-Württemberg', 'state_code': 'BW', 'suburb': 'Feuerbach'}",Stuttgart,Europe,Germany,Baden-Württemberg,True
2008-04-11 11:53:28+00:00,787119369,12.56553,55.67594,Global stance,0.48253133893013,neutral,male,-1.3336096000000002,aggressive,Looking forward to this: Stephan Pauleit on climate change and urban development.,"{'ISO_3166-1_alpha-2': 'DK', 'ISO_3166-1_alpha-3': 'DNK', 'ISO_3166-2': ['DK-84'], '_category': 'outdoors/recreation', '_normalized_city': 'Copenhagen', '_type': 'theatre', 'city': 'Copenhagen', 'continent': 'Europe', 'country': 'Denmark', 'country_code': 'dk', 'district': 'Indre By', 'municipality': 'Copenhagen Municipality', 'political_union': 'European Union', 'postal_city': 'København V', 'postcode': '1609', 'quarter': 'Vestervold', 'road': 'Jernbanegade', 'state': 'Denmark', 'suburb': 'Meatpacking District', 'theatre': 'Cirkusbygningen'}",Copenhagen,Europe,Denmark,Denmark,True
2008-04-11 12:04:04+00:00,787124261,12.56553,55.67594,Global stance,0.4528409838676452,neutral,male,-1.3336096000000002,aggressive,Coming up in 2009: Copenhagen conference on climate change and urban development.,"{'ISO_3166-1_alpha-2': 'DK', 'ISO_3166-1_alpha-3': 'DNK', 'ISO_3166-2': ['DK-84'], '_category': 'outdoors/recreation', '_normalized_city': 'Copenhagen', '_type': 'theatre', 'city': 'Copenhagen', 'continent': 'Europe', 'country': 'Denmark', 'country_code': 'dk', 'district': 'Indre By', 'municipality': 'Copenhagen Municipality', 'political_union': 'European Union', 'postal_city': 'København V', 'postcode': '1609', 'quarter': 'Vestervold', 'road': 'Jernbanegade', 'state': 'Denmark', 'suburb': 'Meatpacking District', 'theatre': 'Cirkusbygningen'}",Copenhagen,Europe,Denmark,Denmark,True
2008-04-11 12:46:19+00:00,787144723,-93.12789,44.92808,Weather Extremes,-0.4991052984203611,neutral,male,-4.9459505,aggressive,"hate of 08: i expected snow and yes, it's april, but you'd think the weather dudes could get it right & don't blame global warming, dummiez","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MN'], '_category': 'building', '_normalized_city': 'Saint Paul', '_type': 'building', 'building': 'St. Paul School of Northern Lights', 'city': 'Saint Paul', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Ramsey County', 'house_number': '426', 'postcode': '55102', 'road': 'Osceola Avenue', 'state': 'Minnesota', 'state_code': 'MN', 'suburb': 'West Seventh - Fort Road'}",Saint Paul,North America,United States,Minnesota,True
2008-04-11 13:02:38+00:00,787153618,-93.2654692,44.9772995,Weather Extremes,-0.3949652795553207,neutral,male,-4.9459505,aggressive,Did everyone notice the global warming all over the ground this morning?,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MN'], '_category': 'government', '_normalized_city': 'Minneapolis', '_type': 'townhall', 'city': 'Minneapolis', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Hennepin County', 'postcode': '55488', 'road': 'Government Center Plaza', 'state': 'Minnesota', 'state_code': 'MN', 'townhall': 'Minneapolis City Hall'}",Minneapolis,North America,United States,Minnesota,True
2008-04-11 13:06:09+00:00,787155611,-87.6244212,41.87556160000001,Weather Extremes,0.7021604933023453,neutral,male,1.7206159,aggressive,i love how global warming is used to explain every variation in the weather. boiling hot? global warming. freezing cold? global warming,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IL'], '_category': 'travel/tourism', '_normalized_city': 'Chicago', '_type': 'hotel', 'city': 'Chicago', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cook County', 'hotel': 'Congress Plaza Hotel', 'house_number': '520', 'neighbourhood': ""Printer's Row"", 'postcode': '60605', 'quarter': 'Loop', 'road': 'South Michigan Avenue', 'state': 'Illinois', 'state_code': 'IL'}",Chicago,North America,United States,Illinois,True
2008-04-11 13:30:20+00:00,787169270,-86.12749000000002,40.042820000000006,Weather Extremes,-0.285222233359019,neutral,male,3.0316548,not aggressive,@RyanKarpeles Don't get me started on the whole global warming thing... :),"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IN'], '_category': 'road', '_normalized_city': 'Westfield', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Hamilton County', 'postcode': '46074', 'road': 'East Main Street', 'road_reference': 'SR 32', 'road_type': 'primary', 'state': 'Indiana', 'state_code': 'IN', 'town': 'Westfield'}",Not Found,North America,United States,Indiana,True
2008-04-11 13:32:42+00:00,787170731,-84.38798000000001,33.749,Weather Extremes,0.1551178878068924,neutral,male,4.8310266,aggressive,coworkers that think global warming is funny are krazy,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'building', '_normalized_city': 'Atlanta', '_type': 'building', 'city': 'Atlanta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fulton County', 'house_number': '206', 'neighbourhood': 'South Downtown', 'office': 'The Georgia State Capitol', 'postcode': '30334', 'road': 'Washington Street Southwest', 'state': 'Georgia', 'state_code': 'GA'}",Atlanta,North America,United States,Georgia,True
2008-04-11 14:54:21+00:00,787223223,-79.17724000000001,35.720150000000004,Seriousness of Gas Emissions,-0.1468992173671722,neutral,male,4.2357426,aggressive,"I'd like to know why BeerBlogs who are very intellegent about hop crisis & it's causes, believe barley prices are due to global warming","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NC'], '_category': 'building', '_normalized_city': 'Pittsboro', '_type': 'building', 'building': 'Pittsboro Historic Courthouse', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Chatham County', 'house_number': '9', 'postcode': '27312', 'road': 'Hillsboro Street', 'state': 'North Carolina', 'state_code': 'NC', 'town': 'Pittsboro'}",Not Found,North America,United States,North Carolina,True
2008-04-11 15:02:40+00:00,787228927,-96.7898,46.877190000000006,Weather Extremes,0.0980968889713287,denier,male,-4.360252,not aggressive,"Wow, the world is buried in snow once again, global warming my ass.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-ND'], '_category': 'road', '_normalized_city': 'Fargo', '_type': 'road', 'city': 'Fargo', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cass County', 'district': 'Downtown Fargo District', 'neighbourhood': 'Downtown', 'postcode': '58102', 'road': 'Broadway', 'state': 'North Dakota', 'state_code': 'ND'}",Fargo,North America,United States,North Dakota,True
2008-04-11 16:00:29+00:00,787267508,-73.9495823,40.6501038,Politics,0.6576199639797211,believer,female,3.4533815000000003,not aggressive,"Ukraine fights climate change with sexy pop star: 
Ruslana, the Ukraine&#8217;s biggest pop star, mix.. http://tinyurl.com/4kax2s","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'New York', '_type': 'building', 'borough': 'Brooklyn', 'city': 'New York', 'city_block': 'Brooklyn Community District 17', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kings County', 'house_number': '1480', 'postcode': '11226', 'road': 'Nostrand Avenue', 'state': 'New York', 'state_code': 'NY'}",New York,North America,United States,New York,True
2008-04-11 18:42:15+00:00,787369680,-98.49363,29.42412,Weather Extremes,-0.4094588223457336,believer,male,2.7239697,not aggressive,Influential scientist says maybe global warming not boosting hurricanes after all http://tinyurl.com/3rg89y,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'road', '_normalized_city': 'San Antonio', '_type': 'road', 'city': 'San Antonio', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Bexar County', 'quarter': 'Downtown', 'road': 'unnamed road', 'road_type': 'pedestrian', 'state': 'Texas', 'state_code': 'TX'}",San Antonio,North America,United States,Texas,True
2008-04-11 19:02:52+00:00,787381757,-84.58243,33.818720000000006,Global stance,-0.5126564468860626,believer,male,4.8310266,aggressive,@karenswim We're beginning to notice a similar climate change:(  Almost like watching a hostile situation in play,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'commerce', '_normalized_city': 'Mableton', '_type': 'fast_food', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Cobb County', 'fast_food': 'KFC', 'neighbourhood': 'Lakeside', 'postcode': '30126', 'road': 'Whispering Pines Road', 'state': 'Georgia', 'state_code': 'GA', 'town': 'Mableton'}",Not Found,North America,United States,Georgia,True
2008-04-11 19:19:31+00:00,787391407,-73.94958000000003,40.6501,Global stance,0.0294690430164337,neutral,female,3.4533815000000003,not aggressive,"Explore climate change in Google Earth: 
I was just chatting with an engineer at Google, and he showe.. http://tinyurl.com/3t3mbs","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'building', '_normalized_city': 'New York', '_type': 'building', 'borough': 'Brooklyn', 'city': 'New York', 'city_block': 'Brooklyn Community District 17', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kings County', 'house_number': '1480', 'postcode': '11226', 'road': 'Nostrand Avenue', 'state': 'New York', 'state_code': 'NY'}",New York,North America,United States,New York,True
2008-04-11 19:40:36+00:00,787403953,-93.2654692,44.9772995,Weather Extremes,0.5540293495416642,neutral,male,-4.9459505,not aggressive,April snow showers brings global warming!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MN'], '_category': 'government', '_normalized_city': 'Minneapolis', '_type': 'townhall', 'city': 'Minneapolis', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Hennepin County', 'postcode': '55488', 'road': 'Government Center Plaza', 'state': 'Minnesota', 'state_code': 'MN', 'townhall': 'Minneapolis City Hall'}",Minneapolis,North America,United States,Minnesota,True
2008-04-11 20:40:55+00:00,787438838,-71.0582912,42.3602534,Importance of Human Intervantion,-0.216502957201004,believer,female,1.3966018999999998,not aggressive,"Fighting election fraud, human rights abuses, sms tracking company's climate change performance, wow: http://is.gd/5yc and http://is.gd/5yc","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'government', '_normalized_city': 'Boston', '_type': 'townhall', 'city': 'Boston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Suffolk County', 'house_number': '1', 'neighbourhood': 'Dock Square', 'postcode': '02201', 'road': 'Congress Street', 'state': 'Massachusetts', 'state_code': 'MA', 'townhall': 'Boston City Hall'}",Boston,North America,United States,Massachusetts,True
2008-04-11 20:46:12+00:00,787441634,-97.2271249,32.9299655,Weather Extremes,0.8897811162471772,neutral,male,-0.7468623000000001,not aggressive,@keithelder brrr! must be that #globalwarming I keep hearing about!   :D,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'government', '_normalized_city': 'Keller', '_type': 'townhall', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Tarrant County', 'house_number': '1100', 'postcode': '76248', 'road': 'Bear Creek Parkway', 'state': 'Texas', 'state_code': 'TX', 'town': 'Keller', 'townhall': 'Keller Town Hall'}",Not Found,North America,United States,Texas,True
2008-04-11 20:51:41+00:00,787444702,-89.29034,31.327120000000004,Weather Extremes,0.0955548286437988,neutral,male,6.3861360000000005,aggressive,@CalebJenkins July in Mississippi I totally buy into the #globalwarming bit,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MS'], '_category': 'building', '_normalized_city': 'Hattiesburg', '_type': 'building', 'city': 'Hattiesburg', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Forrest County', 'house_number': '101', 'postcode': '39401', 'road': 'East Pine Street', 'state': 'Mississippi', 'state_code': 'MS'}",Hattiesburg,North America,United States,Mississippi,True
2008-04-11 21:55:57+00:00,787478233,-122.27275000000002,37.87159000000001,Politics,-0.0403476481199264,denier,male,2.8510711,aggressive,"Al Gore, speaking at the RSA Conference on global warming and green tech, is reckled by fundamentalists...","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'transportation', '_normalized_city': 'Berkeley', '_type': 'bus_stop', 'city': 'Berkeley', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Alameda County', 'highway': 'University Avenue & Martin Luther King Junior Way', 'neighbourhood': 'Downtown Berkeley', 'postcode': '94704', 'road': 'University Avenue', 'road_reference': '55988', 'state': 'California', 'state_code': 'CA'}",Berkeley,North America,United States,California,True
2008-04-11 23:35:13+00:00,787522598,-90.19789,38.62727,Donald Trump versus Science,-0.5309283829927445,denier,male,2.2480996,not aggressive,LetterstotheEditor: Man-made global warming is a hoax http://tinyurl.com/5f9une,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MO'], '_category': 'government', '_normalized_city': 'St. Louis', '_type': 'courthouse', 'city': 'St. Louis', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'courthouse': 'Mel Carnahan Courthouse', 'house_number': '1114', 'neighbourhood': 'Downtown', 'postcode': '63101', 'road': 'Market Street', 'state': 'Missouri', 'state_code': 'MO'}",St. Louis,North America,United States,Missouri,True
2008-04-12 03:11:28+00:00,787607521,-122.6741949,45.5202471,Weather Extremes,-0.6031154106140137,neutral,male,4.844377,not aggressive,"@richjoslin @jaybill We've got them at home as well. The kids hate them. So do I. They're everywhere. I blame, um, global warming.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OR'], '_category': 'building', '_normalized_city': 'Portland', '_type': 'building', 'building': ""Bishop's House"", 'city': 'Portland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Multnomah County', 'postcode': '97204', 'road': 'Southwest Harvey Milk Street', 'state': 'Oregon', 'state_code': 'OR', 'suburb': 'Downtown'}",Portland,North America,United States,Oregon,True
2008-04-12 03:35:29+00:00,787616416,-80.0852695,42.12947120000001,Importance of Human Intervantion,0.7401360983133316,denier,female,1.3237402,not aggressive,"@chadmaag haven't you heard? it's ""climate change"" now, so everyone wins!","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'building', '_normalized_city': 'Erie', '_type': 'building', 'city': 'Erie', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Erie County', 'neighbourhood': 'Downtown Erie', 'postcode': '16501', 'road': 'State Street', 'shelter': 'Pavilion', 'state': 'Pennsylvania', 'state_code': 'PA'}",Erie,North America,United States,Pennsylvania,True
2008-04-12 03:37:54+00:00,787617270,-121.2357828,38.7907339,Weather Extremes,0.6255274742603302,neutral,male,5.754994,not aggressive,we have global warming where I'm at 10 months of the year :),"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'Rocklin', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Placer County', 'postcode': '95677', 'road': 'Rocklin Road', 'road_type': 'secondary', 'state': 'California', 'state_code': 'CA', 'town': 'Rocklin'}",Not Found,North America,United States,California,True
2008-04-12 08:29:46+00:00,787704820,-4.143050000000001,50.37153000000001,Importance of Human Intervantion,0.3330345302820205,neutral,male,-0.42886963,not aggressive,going to talk about climate change in plymouth before campaigning in Keyham and Chaddlewood later today.,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-PLY'], '_category': 'commerce', '_normalized_city': 'Plymouth', '_type': 'shop', 'city': 'Plymouth', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'postcode': 'PL1 1RJ', 'road': 'New George Street', 'shop': ""St Luke's New George Street"", 'state': 'England', 'state_code': 'ENG', 'suburb': 'Barbican'}",Plymouth,Europe,United Kingdom,England,True
2008-04-12 13:13:51+00:00,787778710,-82.55402000000001,35.600950000000005,Global stance,-0.3719115555286407,believer,male,4.580174,not aggressive,news: Climate change forum at Pack Place Tuesday: ASHEVILLE - Learn about how climate change is af.. http://tinyurl.com/5au4gv,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NC'], '_category': 'transportation', '_normalized_city': 'Asheville', '_type': 'fuel', 'city': 'Asheville', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Buncombe County', 'fuel': 'Shell', 'postcode': '28801', 'road': 'Marcellus Street', 'state': 'North Carolina', 'state_code': 'NC'}",Asheville,North America,United States,North Carolina,True
2008-04-12 13:48:44+00:00,787790554,-96.70033,43.54997,Seriousness of Gas Emissions,0.013691749715805,neutral,male,-7.798419,aggressive,"One coal-fired electrical utility manager's explanation of ""global warming"" http://tinyurl.com/5t7elk","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-SD'], '_category': 'building', '_normalized_city': 'Sioux Falls', '_type': 'building', 'city': 'Sioux Falls', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Minnehaha County', 'house_number': '369', 'municipality': 'Sioux Falls Township', 'postcode': '57103', 'road': 'North Chicago Avenue', 'state': 'South Dakota', 'state_code': 'SD'}",Sioux Falls,North America,United States,South Dakota,True
2008-04-12 15:45:23+00:00,787836508,-117.4235106,47.6571934,Weather Extremes,0.7103879086706374,neutral,male,1.6631762,not aggressive,"DireStr8tz"" on X: ""@truckertom dive on in, the waters fine up here. The global warming effect is favorable today;-)","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'travel/tourism', '_normalized_city': 'Spokane', '_type': 'hotel', 'city': 'Spokane', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Spokane County', 'hotel': 'The Davenport Lusso, Autograph Collection', 'postcode': '99254', 'quarter': 'Riverside', 'road': 'West Sprague Avenue', 'state': 'Washington', 'state_code': 'WA'}",Spokane,North America,United States,Washington,True
2008-04-12 16:27:02+00:00,787854475,-72.5477,46.34515,Donald Trump versus Science,0.6358296101808548,neutral,male,-2.525067,aggressive,"Last time it snowed this late in the year, I was 6 years old. Good job global warming.","{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-QC'], '_category': 'building', '_normalized_city': 'Trois-Rivières', '_type': 'building', 'city': 'Trois-Rivières', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'house_number': '739', 'postcode': 'G9A 4J1', 'region': 'Mauricie', 'road': 'Rue Bonaventure', 'state': 'Quebec', 'state_code': 'QC'}",Trois-Rivières,North America,Canada,Quebec,True
2008-04-12 18:56:03+00:00,787915602,-122.9007,47.037870000000005,Importance of Human Intervantion,0.6312417950789133,believer,male,4.319046,aggressive,Forgot how interesting John deGraaf can be after several years without seeing his work.  Now for a talk on climate change as a moral issue.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'building', '_normalized_city': 'Olympia', '_type': 'building', 'city': 'Olympia', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Thurston County', 'house_number': '1110', 'office': 'Capital Court', 'postcode': '98501', 'road': 'Capitol Way South', 'state': 'Washington', 'state_code': 'WA'}",Olympia,North America,United States,Washington,True
2008-04-13 01:00:58+00:00,788045920,-122.41942000000002,37.774930000000005,Weather Extremes,0.3419963129361471,believer,male,5.548312,aggressive,"It's toasty today. 86 degrees F at 6 p.m., on a date when our average high is 69. Darn that global warming, anyway.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'transportation', '_normalized_city': 'San Francisco', '_type': 'railway', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'neighbourhood': 'Hayes Valley', 'postcode': '94199', 'railway': 'Market Street & South Van Ness Avenue', 'road': 'Market Street', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California,True
2008-04-13 01:29:28+00:00,788055385,-119.0383541,34.217637100000005,Donald Trump versus Science,0.490218501830101,neutral,female,6.0128984,not aggressive,@marianiles global warming is one I haven't tackled yet.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Camarillo', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Ventura County', 'office': 'Troop Real Estate', 'postcode': '93010', 'road': 'East Daily Drive', 'state': 'California', 'state_code': 'CA', 'suburb': 'Old Town', 'town': 'Camarillo'}",Not Found,North America,United States,California,True
2008-04-13 12:54:00+00:00,788250333,-3.1883749,55.9533456,Significance of Pollution Awareness Events,-0.5422685352643332,believer,male,-1.6817343999999996,not aggressive,"""Polar bears could be one of the first species to fall victim to global warming:"" http://polarbearfacts.wordpress.com/ Polar bear facts blog","{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-SCT', 'GB-EDH'], '_category': 'travel/tourism', '_normalized_city': 'City of Edinburgh', '_type': 'monument', 'city': 'City of Edinburgh', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'monument': 'Edinburgh Distance Marker', 'neighbourhood': 'Greenside', 'postcode': 'EH1 3BG', 'road': 'Waterloo Place', 'state': 'Scotland', 'state_code': 'SCT', 'suburb': 'New Town/Broughton'}",City of Edinburgh,Europe,United Kingdom,Scotland,True
2008-04-13 13:15:40+00:00,788257372,-99.5120986,31.8160381,Weather Extremes,0.0214820888644173,neutral,undefined,-6.3357005,aggressive,I wouldn't mind a little global warming right now.  Just saying.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'road', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Coleman County', 'postcode': '76834', 'road': 'County Road 422', 'road_type': 'residential', 'state': 'Texas', 'state_code': 'TX'}",Not Found,North America,United States,Texas,True
2008-04-13 18:34:21+00:00,788379738,-122.41942000000002,37.774930000000005,Undefined / One Word Hashtags,0.6014978314876558,believer,male,5.548312,not aggressive,"nursing my own private warming (sunburn) from a day at baker beach yesterday, catching up on ecoshock.org #climatechange #globalwarming","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'transportation', '_normalized_city': 'San Francisco', '_type': 'railway', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'neighbourhood': 'Hayes Valley', 'postcode': '94199', 'railway': 'Market Street & South Van Ness Avenue', 'road': 'Market Street', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California,True
2008-04-13 21:50:02+00:00,788450961,-122.4199061,37.7790262,Weather Extremes,-0.3997923112551371,neutral,female,5.548312,not aggressive,"75 degrees again, global warming is doing ok by SF! Stuck at home doing my taxes. At least I can get WiFi on my deck.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'transportation', '_normalized_city': 'San Francisco', '_type': 'bus_stop', 'city': 'San Francisco', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'highway': 'Van Ness Avenue & McAllister Street', 'neighbourhood': 'Civic Center', 'postcode': '94199', 'road': 'Van Ness Avenue', 'road_reference': '18089', 'state': 'California', 'state_code': 'CA'}",San Francisco,North America,United States,California,True
2008-04-13 23:29:00+00:00,788495396,-116.78467,34.687430000000006,Weather Extremes,0.5661447028398514,neutral,female,3.9384432,not aggressive,Dolores park sitting and hipster watching. Thank you global warming,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'place', '_type': 'county', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'San Bernardino County', 'state': 'California', 'state_code': 'CA'}",Not Found,North America,United States,California,True
