created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text,Full_Address,City,Continent,Country,State
2008-08-09 14:56:24+00:00,882528396,-84.39026439999999,33.7489924,Weather Extremes,0.4903033281803131,neutral,male,-2.3164318,aggressive,Headed to the blue jay's game. See you guys in a few hours. Taking the train to and from-take that global warming.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'government', '_normalized_city': 'Atlanta', '_type': 'townhall', 'city': 'Atlanta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fulton County', 'house_number': '55', 'neighbourhood': 'South Downtown', 'postcode': '30303', 'road': 'Trinity Avenue Southwest', 'state': 'Georgia', 'state_code': 'GA', 'townhall': 'Atlanta City Hall'}",Atlanta,North America,United States,Georgia
2008-08-09 15:30:16+00:00,882551762,72.5797068,23.0216238,Donald Trump versus Science,0.1018317106803258,believer,male,-0.28542668,not aggressive,Bio-diesel emits gases which r not gud for global warming thn our normal diesel. Even the price is quite high. But ya its gus as it can  ...,"{'ISO_3166-1_alpha-2': 'IN', 'ISO_3166-1_alpha-3': 'IND', 'ISO_3166-2': ['IN-GJ'], '_category': 'outdoors/recreation', '_normalized_city': 'Ahmedabad', '_type': 'garden', 'city': 'Ahmedabad', 'continent': 'Asia', 'country': 'India', 'country_code': 'in', 'garden': 'Victoria Garden', 'neighbourhood': 'Gita Mandir', 'postcode': '380001', 'road': 'Swami Vivekananda Road', 'state': 'Gujarat', 'state_code': 'GJ', 'state_district': 'Ahmedabad District', 'suburb': 'Khadia'}",Ahmedabad,Asia,India,Gujarat
2008-08-09 16:04:25+00:00,882575573,-74.52320999999998,40.26955,Ideological Positions on Global Warming,0.4060583080291748,believer,male,-2.7287045,not aggressive,Al Gore has quietly bought up all the refrigeration companies. His families future rests on you believing in global warming. U gotta believe,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NJ'], '_category': 'commerce', '_normalized_city': 'Hightstown', '_type': 'bar', 'bar': 'Tavern On The Lake', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Mercer County', 'postcode': '08520', 'road': 'Main Street', 'state': 'New Jersey', 'state_code': 'NJ', 'village': 'Hightstown'}",Not Found,North America,United States,New Jersey
2008-08-09 18:19:52+00:00,882667418,-81.63261999999997,38.34982,Politics,0.0166428896665573,believer,male,-3.8386867,aggressive,http://www.350.org is like the obama website in its capacity for online organizing - with a climate change visio,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WV'], '_category': 'building', '_normalized_city': 'Charleston', '_type': 'building', 'city': 'Charleston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Kanawha County', 'hamlet': 'East Side', 'house_number': '299', 'postcode': '25301', 'road': 'Dickinson Street', 'state': 'West Virginia', 'state_code': 'WV'}",Charleston,North America,United States,West Virginia
2008-08-09 19:30:43+00:00,882710793,-123.11395290000002,49.2608724,Weather Extremes,-0.4171130840539932,neutral,male,-1.7047994999999998,not aggressive,Contempating the link between global warming and summer seeming shorter and shorter each year.,"{'ISO_3166-1_alpha-2': 'CA', 'ISO_3166-1_alpha-3': 'CAN', 'ISO_3166-2': ['CA-BC'], '_category': 'government', '_normalized_city': 'Vancouver', '_type': 'townhall', 'city': 'Vancouver', 'continent': 'North America', 'country': 'Canada', 'country_code': 'ca', 'county': 'Metro Vancouver Regional District', 'house_number': '453', 'postcode': 'V5Y 1V4', 'road': 'West 12th Avenue', 'state': 'British Columbia', 'state_code': 'BC', 'suburb': 'Mount Pleasant', 'townhall': 'Vancouver City Hall'}",Vancouver,North America,Canada,British Columbia
2008-08-09 20:47:44+00:00,882754939,-122.2034496,47.4799078,Weather Extremes,-0.2630591607093811,believer,male,-1.9333259,aggressive,Talk about being a hypocrite...China keeps talking about the environment and global warming yet their pollution contribution is outrageous,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'building', '_normalized_city': 'Renton', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '1052', 'postcode': '98055', 'road': 'Houser Way South', 'state': 'Washington', 'state_code': 'WA', 'town': 'Renton'}",Not Found,North America,United States,Washington
2008-08-10 01:30:19+00:00,882913861,-71.18283000000002,42.37093,Weather Extremes,0.6357949801445006,neutral,male,-1.5881248,not aggressive,Hometown pride: Watertown fights global warming with A123 Systems. Bonus: they're next to my local Panera. http://snurl.com/3dspw,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'building', '_normalized_city': 'Watertown', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Middlesex County', 'house_number': '34;36', 'postcode': '02472', 'road': 'Oliver Street', 'state': 'Massachusetts', 'state_code': 'MA', 'town': 'Watertown'}",Not Found,North America,United States,Massachusetts
2008-08-10 04:03:48+00:00,883006198,-110.9748477,32.2228765,Weather Extremes,-0.4598986345052719,neutral,male,-0.38808253,not aggressive,rom global warming he'll die a happy man. So annoying..........,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-AZ'], '_category': 'government', '_normalized_city': 'Tucson', '_type': 'townhall', 'city': 'Tucson', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Pima County', 'postcode': '85701', 'road': 'West Pennington Street', 'state': 'Arizona', 'state_code': 'AZ', 'townhall': 'Tucson City Hall'}",Tucson,North America,United States,Arizona
2008-08-10 11:03:21+00:00,883181350,-0.1276474,51.5073219,Global stance,0.095016211271286,neutral,male,0.24493052,aggressive,Documentary-maker defends climate change film http://tinyurl.com/64qe4g,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG', 'GB-WSM'], '_category': 'road', '_normalized_city': 'London', '_type': 'road', 'city': 'London', 'city_district': 'City of Westminster', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Westminster', 'county_code': 'WSM', 'neighbourhood': ""St. James's"", 'postcode': 'SW1A 2DX', 'road': 'Charing Cross', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater London', 'suburb': 'Covent Garden'}",London,Europe,United Kingdom,England
2008-08-10 12:31:50+00:00,883218848,-77.03636999999998,38.89511,Weather Extremes,-0.4288572690248489,neutral,male,-2.649105,aggressive,"http://tinyurl.com/6lnks4 global warming be damned, this white haired dude can't be seen driving some sissy hybrid, the 319hp adds 3 inches!","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-DC'], '_category': 'road', '_normalized_city': 'Washington', '_type': 'road', 'borough': 'Ward 2', 'city': 'Washington', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'postcode': '56901', 'road': 'Ellipse Road Northwest', 'state': 'District of Columbia', 'state_code': 'DC'}",Washington,North America,United States,District of Columbia
2008-08-10 15:13:31+00:00,883311026,-83.88164,43.35947,Weather Extremes,-0.6396038007338841,neutral,male,-4.519721,aggressive,"stupid global warming, it's soooo hot. I had to get my blanket pulled up on the bed.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MI'], '_category': 'commerce', '_normalized_city': 'Bridgeport', '_type': 'shop', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Saginaw County', 'house_number': '5800', 'municipality': 'Bridgeport Charter Township', 'postcode': '48722', 'road': 'Dixie Highway', 'shop': ""Gobeyne's Service"", 'state': 'Michigan', 'state_code': 'MI', 'suburb': 'Bridgeport'}",Not Found,North America,United States,Michigan
2008-08-10 15:21:34+00:00,883316187,-77.10428,38.88101,Donald Trump versus Science,-0.0604951471805572,neutral,female,-2.649105,not aggressive,@lifebits does interesting tweets on climate change but wish they conformed to 140 tweet length rather than pulling from RSS feeds.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-VA'], '_category': 'building', '_normalized_city': 'Arlington', '_type': 'building', 'city': 'Arlington', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Arlington County', 'house_number': '3804', 'neighbourhood': 'Virginia Square', 'postcode': '22203', 'road': 'Wilson Boulevard', 'state': 'Virginia', 'state_code': 'VA', 'suburb': 'Ballston'}",Arlington,North America,United States,Virginia
2008-08-10 15:43:58+00:00,883330691,-73.37509176653639,5.76420625,Weather Extremes,-0.1404775868415832,neutral,male,-0.10550174,aggressive,"Bible thumper knocked on my door - gave me a pamphlet that says Jesus will fix global warming. Whew, I was worried there for a while. Amen!","{'ISO_3166-1_alpha-2': 'CO', 'ISO_3166-1_alpha-3': 'COL', 'ISO_3166-2': ['CO-BOY'], '_category': 'place', '_type': 'county', 'continent': 'South America', 'country': 'Colombia', 'country_code': 'co', 'county': 'Cómbita', 'postcode': '150201', 'region': 'RAP (Especial) Central', 'state': 'Boyacá', 'state_code': 'BOY', 'state_district': 'Centro'}",Not Found,South America,Colombia,Boyacá
2008-08-10 17:18:13+00:00,883392776,-86.0526777824462,39.9162861,Weather Extremes,-0.3670138690551122,denier,male,-3.5207632000000006,not aggressive,@jpramey I thought Jesus caused global warming in the first place! ... hello... GIANT BALL OF BURNING GAS IN THE SKY???,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IN'], '_category': 'outdoors/recreation', '_normalized_city': 'Indianapolis', '_type': 'golf_course', 'city': 'Indianapolis', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Marion County', 'golf_course': 'William S. Sahm Park Golf Course', 'hamlet': 'Vertland', 'neighbourhood': 'Castleton', 'postcode': '46250', 'road': 'Craig Street', 'state': 'Indiana', 'state_code': 'IN'}",Indianapolis,North America,United States,Indiana
2008-08-10 19:00:16+00:00,883455611,-104.9847,39.73915,Donald Trump versus Science,-0.1468047956943511,believer,male,-0.5212207999999999,not aggressive,"Comment: Iconic Utah stone arch collapses: Clearly global warming. No doubt about it. Its GM, EXX.. http://tinyurl.com/69xkle","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CO'], '_category': 'building', '_normalized_city': 'Denver', '_type': 'building', 'building': 'State Capitol Building', 'city': 'Denver', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'house_number': '200', 'neighbourhood': 'Capitol Hill', 'postcode': '80203', 'road': 'East Colfax Avenue', 'state': 'Colorado', 'state_code': 'CO'}",Denver,North America,United States,Colorado
2008-08-10 19:29:20+00:00,883473277,-84.39026439999999,33.7489924,Donald Trump versus Science,-0.6408924889802933,denier,male,-2.112994,not aggressive,@BawldGuy it's a shame his global warming scam is making him so much cash.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'government', '_normalized_city': 'Atlanta', '_type': 'townhall', 'city': 'Atlanta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fulton County', 'house_number': '55', 'neighbourhood': 'South Downtown', 'postcode': '30303', 'road': 'Trinity Avenue Southwest', 'state': 'Georgia', 'state_code': 'GA', 'townhall': 'Atlanta City Hall'}",Atlanta,North America,United States,Georgia
2008-08-10 20:27:18+00:00,883508195,-84.1916069,39.7589478,Weather Extremes,0.3278221281051635,believer,male,-3.860536,aggressive,"70 degrees here in Dayton. It's August. In Ohio. We're never this cold. Whoo, I'm feeling the global warming.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OH'], '_category': 'building', '_normalized_city': 'Dayton', '_type': 'building', 'city': 'Dayton', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Montgomery County', 'house_number': '20', 'neighbourhood': 'East Second Street Historic District', 'postcode': '45402', 'road': 'South Main Street', 'state': 'Ohio', 'state_code': 'OH'}",Dayton,North America,United States,Ohio
2008-08-10 21:06:47+00:00,883532126,-84.39026439999999,33.7489924,Weather Extremes,0.7605336922486625,neutral,male,-2.112994,aggressive,I love it when global warming is challenged by cool august weather.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-GA'], '_category': 'government', '_normalized_city': 'Atlanta', '_type': 'townhall', 'city': 'Atlanta', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Fulton County', 'house_number': '55', 'neighbourhood': 'South Downtown', 'postcode': '30303', 'road': 'Trinity Avenue Southwest', 'state': 'Georgia', 'state_code': 'GA', 'townhall': 'Atlanta City Hall'}",Atlanta,North America,United States,Georgia
2008-08-10 21:41:22+00:00,883552640,-156.50603999999996,20.89133,Significance of Pollution Awareness Events,-0.5860933677911758,believer,male,-0.1730955,aggressive,climate change: meat consumption is bigger problem than cars http://is.gd/1m6I,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-HI'], '_category': 'building', '_normalized_city': 'Wailuku', '_type': 'building', 'continent': 'Oceania', 'country': 'United States', 'country_code': 'us', 'county': 'Maui County', 'house_number': '267', 'neighbourhood': 'Happy Valley', 'postcode': '96793', 'road': 'Makua Street', 'state': 'Hawaii', 'state_code': 'HI', 'town': 'Wailuku'}",Not Found,Oceania,United States,Hawaii
2008-08-10 21:50:05+00:00,883557793,-97.74306,30.26715,Weather Extremes,-0.6035950115919113,neutral,male,1.8839453,not aggressive,Stuck in Raleigh. Ahhhhh. Have to make it to NY tonight. I blame global warming.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'building', '_normalized_city': 'Austin', '_type': 'building', 'city': 'Austin', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Travis County', 'house_number': '103', 'neighbourhood': 'Downtown', 'postcode': '78701', 'road': 'East 5th Street', 'state': 'Texas', 'state_code': 'TX'}",Austin,North America,United States,Texas
2008-08-10 23:05:51+00:00,883605223,-122.3300624,47.6038321,Weather Extremes,-0.523539785003662,neutral,male,-2.4822793,aggressive,"Overheard in a conversation on global warming: ""I don't know, it's just too complicated for me.""","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'government', '_normalized_city': 'Seattle', '_type': 'townhall', 'city': 'Seattle', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '600', 'neighbourhood': 'Japantown', 'postcode': '98104', 'road': '4th Avenue', 'state': 'Washington', 'state_code': 'WA', 'suburb': 'Chinatown/International District', 'townhall': 'Seattle City Hall'}",Seattle,North America,United States,Washington
2008-08-11 00:03:42+00:00,883639814,-71.05977,42.358430000000006,Politics,0.4262743890285492,believer,female,-2.0683804,aggressive,Fight global warming now- Bill McKibben & the Step It Up Team: http://www.worldcat.org/oclc/145431747 #biob,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'outdoors/recreation', '_normalized_city': 'Boston', '_type': 'cemetery', 'city': 'Boston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Suffolk County', 'grave_yard': 'Kings Chapel Burying Ground', 'neighbourhood': 'Downtown Crossing', 'postcode': '02203', 'road': 'Tremont Street', 'state': 'Massachusetts', 'state_code': 'MA', 'suburb': 'Downtown Boston'}",Boston,North America,United States,Massachusetts
2008-08-11 00:04:45+00:00,883640466,-117.16472,32.715709999999994,Weather Extremes,0.2681661243756612,neutral,male,-0.6997333,not aggressive,is global dimming masking global warming? good NOVA episode.,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'road', '_normalized_city': 'San Diego', '_type': 'road', 'city': 'San Diego', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'San Diego County', 'neighbourhood': 'Marina', 'postcode': '92101', 'road': 'Front Street', 'road_type': 'secondary', 'state': 'California', 'state_code': 'CA', 'suburb': ""Banker's Hill""}",San Diego,North America,United States,California
2008-08-11 01:29:11+00:00,883694523,135.92458430000002,35.20182089999999,Weather Extremes,0.0942002137502034,believer,female,2.48712,not aggressive,Isn't there something fresh story though global warming seems to be advanced?,"{'ISO_3166-1_alpha-2': 'JP', 'ISO_3166-1_alpha-3': 'JPN', 'ISO_3166-2': ['JP-25'], '_category': 'transportation', '_normalized_city': 'Otsu', '_type': 'railway', 'city': 'Otsu', 'continent': 'Asia', 'country': 'Japan', 'country_code': 'jp', 'postcode': '520-0516', 'province': 'Shiga Prefecture', 'railway': 'Shiga', 'road': '荒川蓬莱線', 'state': 'Shiga Prefecture', 'suburb': 'Shiga'}",Otsu,Asia,Japan,Shiga Prefecture
2008-08-11 03:52:02+00:00,883794460,-78.79975999999998,42.97839000000001,Weather Extremes,0.5498213383436203,neutral,male,-4.164542,not aggressive,@allthingsjen We haven't had an official 90 degree day al summer . . . must be global warming ;),"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-NY'], '_category': 'commerce', '_normalized_city': 'Eggertsville', '_type': 'shop', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Erie County', 'hamlet': 'Grover Cleveland Terrace', 'house_number': '941', 'postcode': '14226', 'road': 'Millersport Highway', 'shop': 'Mr. Tire', 'state': 'New York', 'state_code': 'NY', 'town': 'Eggertsville'}",Not Found,North America,United States,New York
2008-08-11 04:00:45+00:00,883800162,-97.74306,30.26715,Weather Extremes,-0.8051891936063766,believer,male,1.8190647,not aggressive,"Damn, I really hate the global warming crisis: http://tinyurl.com/65z3u8","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-TX'], '_category': 'building', '_normalized_city': 'Austin', '_type': 'building', 'city': 'Austin', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Travis County', 'house_number': '103', 'neighbourhood': 'Downtown', 'postcode': '78701', 'road': 'East 5th Street', 'state': 'Texas', 'state_code': 'TX'}",Austin,North America,United States,Texas
2008-08-11 09:45:44+00:00,883980084,5.12222,52.09083,Politics,0.077553114938736,believer,male,-0.0687202,aggressive,David Deutsch said something very useful on TED about the utter pointlessness of delaying climate change http://is.gd/1myC ... 3 years ago,"{'ISO_3166-1_alpha-2': 'NL', 'ISO_3166-1_alpha-3': 'NLD', 'ISO_3166-2': ['NL-UT'], '_category': 'place_of_worship', '_normalized_city': 'Utrecht', '_type': 'place_of_worship', 'city': 'Utrecht', 'city_district': 'Utrecht', 'continent': 'Europe', 'country': 'Netherlands', 'country_code': 'nl', 'place_of_worship': 'Domkerk', 'political_union': 'European Union', 'postcode': '3512 JN', 'quarter': 'Binnenstad', 'road': 'Achter de Dom', 'state': 'Utrecht', 'state_code': 'UT'}",Utrecht,Europe,Netherlands,Utrecht
2008-08-11 11:39:16+00:00,884038575,-71.0582912,42.3602534,Weather Extremes,-0.4336756114721298,believer,male,-2.0683804,not aggressive,Not believing that global warming is real? - take a look http://tinyurl.com/66gooq - do something today to reduce your carbon footprint,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-MA'], '_category': 'government', '_normalized_city': 'Boston', '_type': 'townhall', 'city': 'Boston', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Suffolk County', 'house_number': '1', 'neighbourhood': 'Dock Square', 'postcode': '02201', 'road': 'Congress Street', 'state': 'Massachusetts', 'state_code': 'MA', 'townhall': 'Boston City Hall'}",Boston,North America,United States,Massachusetts
2008-08-11 12:02:00+00:00,884052267,-82.68813949999999,40.2253569,Weather Extremes,0.8594664911985398,believer,male,-3.9604435,not aggressive,"Good morning!  Thanks to global warming, we're having the most beautiful, coolest august on record!  :] Off to do my morning run/walk.","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OH'], '_category': 'road', '_normalized_city': 'Johnstown', '_type': 'road', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Licking County', 'municipality': 'Monroe Township', 'postcode': '43013', 'road': 'Croton Road', 'road_type': 'secondary', 'state': 'Ohio', 'state_code': 'OH', 'village': 'Johnstown'}",Not Found,North America,United States,Ohio
2008-08-11 14:39:02+00:00,884178954,-75.16379,39.95233,Weather Extremes,0.5397142165342966,believer,female,-3.8806198,aggressive,This has been the stormiest rainiest Summer EVER. I'm sure there is no such thing as global warming though. Carry on!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-PA'], '_category': 'transportation', '_normalized_city': 'Philadelphia', '_type': 'railway', 'city': 'Philadelphia', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Philadelphia County', 'neighbourhood': 'Gayborhood', 'postcode': '19195', 'railway': 'Broad Street Line Entrance', 'road': 'City Hall Walkways', 'state': 'Pennsylvania', 'state_code': 'PA', 'suburb': 'Center City'}",Philadelphia,North America,United States,Pennsylvania
2008-08-11 17:30:26+00:00,884338590,-0.12574,51.50853000000001,Global stance,0.3057859380245209,believer,male,-0.70540565,not aggressive,How using the true costs of food could help climate change  http://tinyurl.com/5opr8d,"{'ISO_3166-1_alpha-2': 'GB', 'ISO_3166-1_alpha-3': 'GBR', 'ISO_3166-2': ['GB-ENG'], '_category': 'commerce', '_normalized_city': 'London', '_type': 'restaurant', 'city': 'London', 'city_district': 'City of Westminster', 'continent': 'Europe', 'country': 'United Kingdom', 'country_code': 'gb', 'county': 'Westminster', 'county_code': 'WSM', 'house_number': '450', 'neighbourhood': 'Seven Dials', 'postcode': 'WC2R 0RG', 'restaurant': 'PizzaExpress', 'road': 'Strand', 'state': 'England', 'state_code': 'ENG', 'state_district': 'Greater London', 'suburb': 'Covent Garden'}",London,Europe,United Kingdom,England
2008-08-11 17:44:02+00:00,884350274,-81.40817000000001,40.975060000000006,Weather Extremes,-0.080587713209788,neutral,female,-4.2494326,not aggressive,"It is COLD outside...must be ""global warming"". ;)","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-OH'], '_category': 'government', '_normalized_city': 'Uniontown', '_type': 'post_office', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Stark County', 'municipality': 'Lake Township', 'post_office': 'Uniontown Post Office', 'postcode': '44685', 'road': 'Pine Street Northwest', 'state': 'Ohio', 'state_code': 'OH', 'village': 'Uniontown'}",Not Found,North America,United States,Ohio
2008-08-11 18:15:05+00:00,884376823,-121.3716178,38.4087993,Seriousness of Gas Emissions,0.1482898594617843,believer,male,1.5436383,not aggressive,"According to these experts, global warming can't be stopped. http://tinyurl.com/6r58qq","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'health', '_normalized_city': 'Elk Grove', '_type': 'healthcare', 'city': 'Elk Grove', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Sacramento County', 'healthcare': 'Creekside Chiropractic', 'postcode': '95759', 'road': 'Elk Grove Florin Road', 'state': 'California', 'state_code': 'CA'}",Elk Grove,North America,United States,California
2008-08-11 18:56:33+00:00,884412368,-122.3300624,47.6038321,Importance of Human Intervantion,-0.656492599272728,believer,male,-0.527306,not aggressive,http://bit.ly/USNWR_Climate - Silliest bit of USN&WR climate change atlas: OH NOES! Baltimore facing soaring pollen count!!! We're doomed!!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-WA'], '_category': 'government', '_normalized_city': 'Seattle', '_type': 'townhall', 'city': 'Seattle', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'King County', 'house_number': '600', 'neighbourhood': 'Japantown', 'postcode': '98104', 'road': '4th Avenue', 'state': 'Washington', 'state_code': 'WA', 'suburb': 'Chinatown/International District', 'townhall': 'Seattle City Hall'}",Seattle,North America,United States,Washington
2008-08-11 20:06:42+00:00,884470134,-88.24338,40.116420000000005,Global stance,-0.4328558008193969,believer,female,-5.1443853,not aggressive,A dozen US cities (and not the ones youd expect) are taking the fight against climate change to the .. http://tinyurl.com/5g8fk6,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IL'], '_category': 'government', '_normalized_city': 'Champaign', '_type': 'townhall', 'city': 'Champaign', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Champaign County', 'house_number': '102', 'postcode': '61820', 'quarter': 'Downtown', 'road': 'North Neil Street', 'state': 'Illinois', 'state_code': 'IL', 'townhall': 'City Building'}",Champaign,North America,United States,Illinois
2008-08-11 20:56:39+00:00,884510680,145.0,-20.0,Impact of Resource Overconsumption,0.0332565456628799,believer,male,-4.1460032,not aggressive,Elephant seals monitor climate change http://tinyurl.com/5wu55p,"{'ISO_3166-1_alpha-2': 'AU', 'ISO_3166-1_alpha-3': 'AUS', 'ISO_3166-2': ['AU-QLD'], '_category': 'place', '_normalized_city': 'Basalt', '_type': 'neighbourhood', 'city_district': 'Basalt', 'continent': 'Oceania', 'country': 'Australia', 'country_code': 'au', 'municipality': 'Charters Towers Regional', 'state': 'Queensland', 'state_code': 'QLD'}",Not Found,Oceania,Australia,Queensland
2008-08-11 21:13:37+00:00,884524533,-87.36806000000001,38.04171,Weather Extremes,0.6949364629030228,neutral,male,-4.8329606,aggressive,-Did my part for global warming...put air in my tires. Enjoy cooler weather on me!,"{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-IN'], '_category': 'building', '_normalized_city': 'Chandler', '_type': 'building', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Warrick County', 'house_number': '114', 'postcode': '47610', 'road': 'South State Street', 'state': 'Indiana', 'state_code': 'IN', 'village': 'Chandler'}",Not Found,North America,United States,Indiana
2008-08-11 23:33:13+00:00,884654063,-122.2708,37.804370000000006,Donald Trump versus Science,0.2938307779550552,denier,male,1.3635620000000002,aggressive,"How can Al Gore win a Nobel Peace Prize for a theory of global warming, and Darwin doesn't. Apparently you don't need evidence. Just Jesus!","{'ISO_3166-1_alpha-2': 'US', 'ISO_3166-1_alpha-3': 'USA', 'ISO_3166-2': ['US-CA'], '_category': 'building', '_normalized_city': 'Oakland', '_type': 'building', 'building': 'Central Building', 'city': 'Oakland', 'continent': 'North America', 'country': 'United States', 'country_code': 'us', 'county': 'Alameda County', 'house_number': '1400', 'neighbourhood': 'Downtown', 'postcode': '94616', 'road': 'Broadway', 'state': 'California', 'state_code': 'CA', 'suburb': 'Downtown Oakland'}",Oakland,North America,United States,California
